block,node0,node1,node2,node3,node4,node5,node6,node7,node8,node9,node10,node11,node12,node13,node14,node15,node16,node17,node18,node19,node20,node21
272,16396.1675,3548.7925,2302.8254,2335.7139,2303.4579,2364.1751,2422.3624,2323.0645,2309.1501,2342.0386,2386.9440,2337.6113,2381.2518,2343.9360,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2079.5633
273,16396.1675,3548.7925,2440.7040,2335.7139,2303.4579,2364.1751,2422.3624,2323.0645,2309.1501,2342.0386,2386.9440,2337.6113,2381.2518,2343.9360,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2079.5633
274,16396.1675,3548.7925,2440.7040,2491.3016,2303.4579,2364.1751,2422.3624,2323.0645,2309.1501,2342.0386,2386.9440,2337.6113,2381.2518,2343.9360,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2079.5633
275,16396.1675,3548.7925,2440.7040,2491.3016,2420.4649,2364.1751,2422.3624,2323.0645,2309.1501,2342.0386,2386.9440,2337.6113,2381.2518,2343.9360,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2079.5633
276,16396.1675,3548.7925,2440.7040,2491.3016,2420.4649,2498.2588,2422.3624,2323.0645,2309.1501,2342.0386,2386.9440,2337.6113,2381.2518,2343.9360,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2079.5633
277,16396.1675,3548.7925,2440.7040,2491.3016,2420.4649,2498.2588,2559.6085,2323.0645,2309.1501,2342.0386,2386.9440,2337.6113,2381.2518,2343.9360,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2079.5633
278,16396.1675,3548.7925,2440.7040,2491.3016,2420.4649,2498.2588,2559.6085,2461.5755,2309.1501,2342.0386,2386.9440,2337.6113,2381.2518,2343.9360,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2079.5633
279,16396.1675,3548.7925,2440.7040,2491.3016,2420.4649,2498.2588,2559.6085,2461.5755,2457.1482,2342.0386,2386.9440,2337.6113,2381.2518,2343.9360,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2079.5633
280,16396.1675,3548.7925,2440.7040,2491.3016,2420.4649,2498.2588,2559.6085,2461.5755,2457.1482,2476.1224,2386.9440,2337.6113,2381.2518,2343.9360,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2079.5633
281,16396.1675,3548.7925,2440.7040,2491.3016,2420.4649,2498.2588,2559.6085,2461.5755,2457.1482,2476.1224,2526.0875,2337.6113,2381.2518,2343.9360,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2079.5633
282,16396.1675,3548.7925,2440.7040,2491.3016,2420.4649,2498.2588,2559.6085,2461.5755,2457.1482,2476.1224,2526.0875,2476.7548,2381.2518,2343.9360,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2079.5633
283,16396.1675,3548.7925,2440.7040,2491.3016,2420.4649,2498.2588,2559.6085,2461.5755,2457.1482,2476.1224,2526.0875,2476.7548,2519.1304,2343.9360,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2079.5633
284,16396.1675,3548.7925,2440.7040,2491.3016,2420.4649,2498.2588,2559.6085,2461.5755,2457.1482,2476.1224,2526.0875,2476.7548,2519.1304,2472.3275,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2079.5633
285,16396.1675,3548.7925,2440.7040,2491.3016,2420.4649,2498.2588,2559.6085,2461.5755,2457.1482,2476.1224,2526.0875,2476.7548,2519.1304,2472.3275,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2205.4249
286,17506.1534,3548.7925,2440.7040,2491.3016,2420.4649,2498.2588,2559.6085,2461.5755,2457.1482,2476.1224,2526.0875,2476.7548,2519.1304,2472.3275,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2205.4249
287,17506.1534,3721.4569,2440.7040,2491.3016,2420.4649,2498.2588,2559.6085,2461.5755,2457.1482,2476.1224,2526.0875,2476.7548,2519.1304,2472.3275,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2205.4249
288,17506.1534,3721.4569,2565.3007,2491.3016,2420.4649,2498.2588,2559.6085,2461.5755,2457.1482,2476.1224,2526.0875,2476.7548,2519.1304,2472.3275,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2205.4249
289,17506.1534,3721.4569,2565.3007,2646.8894,2420.4649,2498.2588,2559.6085,2461.5755,2457.1482,2476.1224,2526.0875,2476.7548,2519.1304,2472.3275,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2205.4249
290,17506.1534,3721.4569,2565.3007,2646.8894,2538.1045,2498.2588,2559.6085,2461.5755,2457.1482,2476.1224,2526.0875,2476.7548,2519.1304,2472.3275,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2205.4249
291,17506.1534,3721.4569,2565.3007,2646.8894,2538.1045,2645.6245,2559.6085,2461.5755,2457.1482,2476.1224,2526.0875,2476.7548,2519.1304,2472.3275,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2205.4249
292,17506.1534,3721.4569,2565.3007,2646.8894,2538.1045,2645.6245,2724.0508,2461.5755,2457.1482,2476.1224,2526.0875,2476.7548,2519.1304,2472.3275,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2205.4249
293,17506.1534,3721.4569,2565.3007,2646.8894,2538.1045,2645.6245,2724.0508,2586.8047,2457.1482,2476.1224,2526.0875,2476.7548,2519.1304,2472.3275,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2205.4249
294,17506.1534,3721.4569,2565.3007,2646.8894,2538.1045,2645.6245,2724.0508,2586.8047,2577.3176,2476.1224,2526.0875,2476.7548,2519.1304,2472.3275,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2205.4249
295,17506.1534,3721.4569,2565.3007,2646.8894,2538.1045,2645.6245,2724.0508,2586.8047,2577.3176,2625.3854,2526.0875,2476.7548,2519.1304,2472.3275,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2205.4249
296,17506.1534,3721.4569,2565.3007,2646.8894,2538.1045,2645.6245,2724.0508,2586.8047,2577.3176,2625.3854,2665.8635,2476.7548,2519.1304,2472.3275,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2205.4249
297,17506.1534,3721.4569,2565.3007,2646.8894,2538.1045,2645.6245,2724.0508,2586.8047,2577.3176,2625.3854,2665.8635,2615.8984,2519.1304,2472.3275,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2205.4249
298,17506.1534,3721.4569,2565.3007,2646.8894,2538.1045,2645.6245,2724.0508,2586.8047,2577.3176,2625.3854,2665.8635,2615.8984,2655.1115,2472.3275,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2205.4249
299,17506.1534,3721.4569,2565.3007,2646.8894,2538.1045,2645.6245,2724.0508,2586.8047,2577.3176,2625.3854,2665.8635,2615.8984,2655.1115,2602.6165,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2205.4249
300,17506.1534,3721.4569,2565.3007,2646.8894,2538.1045,2645.6245,2724.0508,2586.8047,2577.3176,2625.3854,2665.8635,2615.8984,2655.1115,2602.6165,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2322.4320
301,18557.3195,3721.4569,2565.3007,2646.8894,2538.1045,2645.6245,2724.0508,2586.8047,2577.3176,2625.3854,2665.8635,2615.8984,2655.1115,2602.6165,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2322.4320
302,18557.3195,3959.8984,2565.3007,2646.8894,2538.1045,2645.6245,2724.0508,2586.8047,2577.3176,2625.3854,2665.8635,2615.8984,2655.1115,2602.6165,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2322.4320
303,18557.3195,3959.8984,2690.5299,2646.8894,2538.1045,2645.6245,2724.0508,2586.8047,2577.3176,2625.3854,2665.8635,2615.8984,2655.1115,2602.6165,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2322.4320
304,18557.3195,3959.8984,2690.5299,2815.7591,2538.1045,2645.6245,2724.0508,2586.8047,2577.3176,2625.3854,2665.8635,2615.8984,2655.1115,2602.6165,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2322.4320
305,18557.3195,3959.8984,2690.5299,2815.7591,2655.7440,2645.6245,2724.0508,2586.8047,2577.3176,2625.3854,2665.8635,2615.8984,2655.1115,2602.6165,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2322.4320
306,18557.3195,3959.8984,2690.5299,2815.7591,2655.7440,2779.0758,2724.0508,2586.8047,2577.3176,2625.3854,2665.8635,2615.8984,2655.1115,2602.6165,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2322.4320
307,18557.3195,3959.8984,2690.5299,2815.7591,2655.7440,2779.0758,2888.4932,2586.8047,2577.3176,2625.3854,2665.8635,2615.8984,2655.1115,2602.6165,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2322.4320
308,18557.3195,3959.8984,2690.5299,2815.7591,2655.7440,2779.0758,2888.4932,2712.0339,2577.3176,2625.3854,2665.8635,2615.8984,2655.1115,2602.6165,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2322.4320
309,18557.3195,3959.8984,2690.5299,2815.7591,2655.7440,2779.0758,2888.4932,2712.0339,2698.7520,2625.3854,2665.8635,2615.8984,2655.1115,2602.6165,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2322.4320
310,18557.3195,3959.8984,2690.5299,2815.7591,2655.7440,2779.0758,2888.4932,2712.0339,2698.7520,2773.3835,2665.8635,2615.8984,2655.1115,2602.6165,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2322.4320
311,18557.3195,3959.8984,2690.5299,2815.7591,2655.7440,2779.0758,2888.4932,2712.0339,2698.7520,2773.3835,2805.0071,2615.8984,2655.1115,2602.6165,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2322.4320
312,18557.3195,3959.8984,2690.5299,2815.7591,2655.7440,2779.0758,2888.4932,2712.0339,2698.7520,2773.3835,2805.0071,2755.0419,2655.1115,2602.6165,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2322.4320
313,18557.3195,3959.8984,2690.5299,2815.7591,2655.7440,2779.0758,2888.4932,2712.0339,2698.7520,2773.3835,2805.0071,2755.0419,2791.7252,2602.6165,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2322.4320
314,18557.3195,3959.8984,2690.5299,2815.7591,2655.7440,2779.0758,2888.4932,2712.0339,2698.7520,2773.3835,2805.0071,2755.0419,2791.7252,2747.4522,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2322.4320
315,18557.3195,3959.8984,2690.5299,2815.7591,2655.7440,2779.0758,2888.4932,2712.0339,2698.7520,2773.3835,2805.0071,2755.0419,2791.7252,2747.4522,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2445.1313
316,19654.6560,3959.8984,2690.5299,2815.7591,2655.7440,2779.0758,2888.4932,2712.0339,2698.7520,2773.3835,2805.0071,2755.0419,2791.7252,2747.4522,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2445.1313
317,19654.6560,4119.9134,2690.5299,2815.7591,2655.7440,2779.0758,2888.4932,2712.0339,2698.7520,2773.3835,2805.0071,2755.0419,2791.7252,2747.4522,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2445.1313
318,19654.6560,4119.9134,2827.7760,2815.7591,2655.7440,2779.0758,2888.4932,2712.0339,2698.7520,2773.3835,2805.0071,2755.0419,2791.7252,2747.4522,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2445.1313
319,19654.6560,4119.9134,2827.7760,2986.5261,2655.7440,2779.0758,2888.4932,2712.0339,2698.7520,2773.3835,2805.0071,2755.0419,2791.7252,2747.4522,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2445.1313
320,19654.6560,4119.9134,2827.7760,2986.5261,2771.4861,2779.0758,2888.4932,2712.0339,2698.7520,2773.3835,2805.0071,2755.0419,2791.7252,2747.4522,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2445.1313
321,19654.6560,4119.9134,2827.7760,2986.5261,2771.4861,2914.4245,2888.4932,2712.0339,2698.7520,2773.3835,2805.0071,2755.0419,2791.7252,2747.4522,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2445.1313
322,19654.6560,4119.9134,2827.7760,2986.5261,2771.4861,2914.4245,3052.3031,2712.0339,2698.7520,2773.3835,2805.0071,2755.0419,2791.7252,2747.4522,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2445.1313
323,19654.6560,4119.9134,2827.7760,2986.5261,2771.4861,2914.4245,3052.3031,2836.6306,2698.7520,2773.3835,2805.0071,2755.0419,2791.7252,2747.4522,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2445.1313
324,19654.6560,4119.9134,2827.7760,2986.5261,2771.4861,2914.4245,3052.3031,2836.6306,2833.4682,2773.3835,2805.0071,2755.0419,2791.7252,2747.4522,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2445.1313
325,19654.6560,4119.9134,2827.7760,2986.5261,2771.4861,2914.4245,3052.3031,2836.6306,2833.4682,2907.4673,2805.0071,2755.0419,2791.7252,2747.4522,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2445.1313
326,19654.6560,4119.9134,2827.7760,2986.5261,2771.4861,2914.4245,3052.3031,2836.6306,2833.4682,2907.4673,2944.1506,2755.0419,2791.7252,2747.4522,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2445.1313
327,19654.6560,4119.9134,2827.7760,2986.5261,2771.4861,2914.4245,3052.3031,2836.6306,2833.4682,2907.4673,2944.1506,2908.0998,2791.7252,2747.4522,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2445.1313
328,19654.6560,4119.9134,2827.7760,2986.5261,2771.4861,2914.4245,3052.3031,2836.6306,2833.4682,2907.4673,2944.1506,2908.0998,2916.3219,2747.4522,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2445.1313
329,19654.6560,4119.9134,2827.7760,2986.5261,2771.4861,2914.4245,3052.3031,2836.6306,2833.4682,2907.4673,2944.1506,2908.0998,2916.3219,2890.3906,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2445.1313
330,19654.6560,4119.9134,2827.7760,2986.5261,2771.4861,2914.4245,3052.3031,2836.6306,2833.4682,2907.4673,2944.1506,2908.0998,2916.3219,2890.3906,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2567.1981
331,20739.3431,4119.9134,2827.7760,2986.5261,2771.4861,2914.4245,3052.3031,2836.6306,2833.4682,2907.4673,2944.1506,2908.0998,2916.3219,2890.3906,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2567.1981
332,20739.3431,4307.1247,2827.7760,2986.5261,2771.4861,2914.4245,3052.3031,2836.6306,2833.4682,2907.4673,2944.1506,2908.0998,2916.3219,2890.3906,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2567.1981
333,20739.3431,4307.1247,2965.6546,2986.5261,2771.4861,2914.4245,3052.3031,2836.6306,2833.4682,2907.4673,2944.1506,2908.0998,2916.3219,2890.3906,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2567.1981
334,20739.3431,4307.1247,2965.6546,3142.1139,2771.4861,2914.4245,3052.3031,2836.6306,2833.4682,2907.4673,2944.1506,2908.0998,2916.3219,2890.3906,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2567.1981
335,20739.3431,4307.1247,2965.6546,3142.1139,2889.7581,2914.4245,3052.3031,2836.6306,2833.4682,2907.4673,2944.1506,2908.0998,2916.3219,2890.3906,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2567.1981
336,20739.3431,4307.1247,2965.6546,3142.1139,2889.7581,3047.8758,3052.3031,2836.6306,2833.4682,2907.4673,2944.1506,2908.0998,2916.3219,2890.3906,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2567.1981
337,20739.3431,4307.1247,2965.6546,3142.1139,2889.7581,3047.8758,3216.1129,2836.6306,2833.4682,2907.4673,2944.1506,2908.0998,2916.3219,2890.3906,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2567.1981
338,20739.3431,4307.1247,2965.6546,3142.1139,2889.7581,3047.8758,3216.1129,2961.8598,2833.4682,2907.4673,2944.1506,2908.0998,2916.3219,2890.3906,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2567.1981
339,20739.3431,4307.1247,2965.6546,3142.1139,2889.7581,3047.8758,3216.1129,2961.8598,2967.5520,2907.4673,2944.1506,2908.0998,2916.3219,2890.3906,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2567.1981
340,20739.3431,4307.1247,2965.6546,3142.1139,2889.7581,3047.8758,3216.1129,2961.8598,2967.5520,3042.1835,2944.1506,2908.0998,2916.3219,2890.3906,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2567.1981
341,20739.3431,4307.1247,2965.6546,3142.1139,2889.7581,3047.8758,3216.1129,2961.8598,2967.5520,3042.1835,3083.2941,2908.0998,2916.3219,2890.3906,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2567.1981
342,20739.3431,4307.1247,2965.6546,3142.1139,2889.7581,3047.8758,3216.1129,2961.8598,2967.5520,3042.1835,3083.2941,3047.2433,2916.3219,2890.3906,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2567.1981
343,20739.3431,4307.1247,2965.6546,3142.1139,2889.7581,3047.8758,3216.1129,2961.8598,2967.5520,3042.1835,3083.2941,3047.2433,3054.2005,2890.3906,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2567.1981
344,20739.3431,4307.1247,2965.6546,3142.1139,2889.7581,3047.8758,3216.1129,2961.8598,2967.5520,3042.1835,3083.2941,3047.2433,3054.2005,3034.5939,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2567.1981
345,20739.3431,4307.1247,2965.6546,3142.1139,2889.7581,3047.8758,3216.1129,2961.8598,2967.5520,3042.1835,3083.2941,3047.2433,3054.2005,3034.5939,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2692.4273
346,21870.8329,4307.1247,2965.6546,3142.1139,2889.7581,3047.8758,3216.1129,2961.8598,2967.5520,3042.1835,3083.2941,3047.2433,3054.2005,3034.5939,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2692.4273
347,21870.8329,4443.1059,2965.6546,3142.1139,2889.7581,3047.8758,3216.1129,2961.8598,2967.5520,3042.1835,3083.2941,3047.2433,3054.2005,3034.5939,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2692.4273
348,21870.8329,4443.1059,3104.1656,3142.1139,2889.7581,3047.8758,3216.1129,2961.8598,2967.5520,3042.1835,3083.2941,3047.2433,3054.2005,3034.5939,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2692.4273
349,21870.8329,4443.1059,3104.1656,3310.9835,2889.7581,3047.8758,3216.1129,2961.8598,2967.5520,3042.1835,3083.2941,3047.2433,3054.2005,3034.5939,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2692.4273
350,21870.8329,4443.1059,3104.1656,3310.9835,3007.3976,3047.8758,3216.1129,2961.8598,2967.5520,3042.1835,3083.2941,3047.2433,3054.2005,3034.5939,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2692.4273
351,21870.8329,4443.1059,3104.1656,3310.9835,3007.3976,3167.4127,3216.1129,2961.8598,2967.5520,3042.1835,3083.2941,3047.2433,3054.2005,3034.5939,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2692.4273
352,21870.8329,4443.1059,3104.1656,3310.9835,3007.3976,3167.4127,3353.3591,2961.8598,2967.5520,3042.1835,3083.2941,3047.2433,3054.2005,3034.5939,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2692.4273
353,21870.8329,4443.1059,3104.1656,3310.9835,3007.3976,3167.4127,3353.3591,3100.3708,2967.5520,3042.1835,3083.2941,3047.2433,3054.2005,3034.5939,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2692.4273
354,21870.8329,4443.1059,3104.1656,3310.9835,3007.3976,3167.4127,3353.3591,3100.3708,3116.1826,3042.1835,3083.2941,3047.2433,3054.2005,3034.5939,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2692.4273
355,21870.8329,4443.1059,3104.1656,3310.9835,3007.3976,3167.4127,3353.3591,3100.3708,3116.1826,3175.6348,3083.2941,3047.2433,3054.2005,3034.5939,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2692.4273
356,21870.8329,4443.1059,3104.1656,3310.9835,3007.3976,3167.4127,3353.3591,3100.3708,3116.1826,3175.6348,3223.7026,3047.2433,3054.2005,3034.5939,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2692.4273
357,21870.8329,4443.1059,3104.1656,3310.9835,3007.3976,3167.4127,3353.3591,3100.3708,3116.1826,3175.6348,3223.7026,3186.3868,3054.2005,3034.5939,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2692.4273
358,21870.8329,4443.1059,3104.1656,3310.9835,3007.3976,3167.4127,3353.3591,3100.3708,3116.1826,3175.6348,3223.7026,3186.3868,3190.8141,3034.5939,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2692.4273
359,21870.8329,4443.1059,3104.1656,3310.9835,3007.3976,3167.4127,3353.3591,3100.3708,3116.1826,3175.6348,3223.7026,3186.3868,3190.8141,3165.5153,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2692.4273
